"ID_Partner","ID_G","lfd_Nr_G","Partner"
3400,1000015,23,"Hessen-Kassel,Gft., "
3401,1000124,151,"Hessen-Kassel,Gft., "
3402,1000125,153,"Bayern, Kftm, "
3403,1000203,256,"Hamburg,RSt, "
3404,1000303,377,"Köln,Kftm., "
3405,1000384,486,"Sachsen,Kftm., "
3406,1000387,490,"Sachsen,Kftm., "
3407,1000411,524,"Sachsen,Kftm., "
3408,1000448,573,"Hessen-Kassel,Gft., "
3409,1000449,571,"Sachsen,Kftm., "
3410,1000449,572,"Hessen-Kassel,Gft., "
3411,1000461,592,"Sachsen,Kftm., "
3412,1000475,616,"Württemberg,Hzm., "
3413,1000560,734,"S, "
3414,1000623,811,"S, "
3415,1000660,866,"Trier,Kftm., "
3416,1000673,886,"Pfalz, Gft., "
3417,1000776,1016,"Trier,Kftm., "
3418,1000802,1061,"I, "
3419,1000844,1125,"Trier,Kftm., "
3420,1000844,1124,"Köln,Kftm., "
3421,1000845,1126,"Pfalz, Gft., "
3422,1000845,1127,"Trier,Kftm., "
3423,1000847,1131,"Hamburg,RSt, "
3424,1000847,1132,"Hamburg,RSt, "
3425,1000947,1280,"Braunschweig-Wolfenbüttel, Hzm, "
3426,1000947,1279,"Sachsen-Weimar, "
3427,1001027,1384,"I, N, "
3428,1001027,1385,"N, "
3429,1001027,1386,"I, "
3430,1001064,1440,"Braunschweig-Lüneburg, Kftm, "
3431,1001064,1439,"Braunschweig-Lüneburg, Kftm, "
3432,1001065,1442,"Braunschweig-Wolfenbüttel, Hzm, "
3433,1001068,1447,"Trier,Kftm., "
3434,1001069,1449,"Trier,Kftm., "
3435,1001069,1448,"Mainz,Kftm., "
3436,1001078,1458,"D, "
3437,1001097,1491,"Sachsen,Kftm., "
3438,1001097,1494,"Sachsen,Kftm., "
3439,1001097,1493,"Sachsen,Kftm., "
3440,1001154,1581,"Sachsen,Kftm., "
3441,1001154,1583,"Sachsen,Kftm., "
3442,1001169,1607,"Sachsen,Kftm., "
3443,1001169,1608,"Sachsen,Kftm., "
3444,1001169,1606,"Sachsen,Kftm., "
3445,1001172,1613,"Sachsen,Kftm., "
3446,1001172,1614,"Sachsen,Kftm., "
3447,1001191,1648,"I, "
3448,1001195,1655,"Köln,Kftm., Lüttich,Bm., "
3449,1001195,1654,"Köln,Kftm., Lüttich,Bm., "
3450,1001195,1656,"Köln,Kftm., Lüttich,Bm., "
3451,1001195,1657,"Lüttich,Bm., "
3452,1001195,1658,"Köln,Kftm., "
3453,1001195,1659,"Köln,Kftm., Lüttich,Bm., "
3454,1001224,1701,"Sachsen,Kftm., "
3455,1001224,1699,"Sachsen,Kftm., "
3456,1001261,1758,"Bayern, Kftm, "
3457,1001294,1810,"Sachsen,Kftm., "
3458,1001294,1811,"Sachsen,Kftm., "
3459,1001315,1834,"Lüttich,Bm., "
3460,1001342,1872,"Sachsen,Kftm., "
3461,1001352,1885,"Sachsen,Kftm., "
3462,1001371,1914,"Sachsen,Kftm., "
3463,1001371,1913,"Sachsen,Kftm., "
3464,1001386,1932,"Lüttich,Bm., "
3465,1001386,1933,"Lüttich,Bm., "
3466,1001408,1962,"Trier,Kftm., "
3467,1001417,1979,"D, "
3468,1001427,1989,"Braunschweig-Lüneburg, Kftm, "
3469,1001463,2037,"Schlesien,Hzm., "
3470,1001463,2038,"Schlesien,Hzm., "
3471,1001464,2041,"Sachsen,Kftm., "
3472,1001464,2039,"Sachsen,Kftm., "
3473,1001469,2049,"Sachsen,Kftm., "
3474,1001469,2050,"Sachsen,Kftm., "
3475,1001469,2052,"Sachsen,Kftm., "
3476,1001469,2051,"Sachsen,Kftm., "
3477,1001469,2048,"Sachsen,Kftm., "
3478,1001507,2120,"Braunschweig-Lüneburg, Kftm, "
3479,1001511,2129,"Mainz,Kftm., Trier,Kftm., "
3480,1001511,2131,"Köln,Kftm., Trier,Kftm., "
3481,1001511,2127,"Köln,Kftm., "
3482,1001511,2128,"Köln,Kftm., "
3487,1001511,2126,"Köln,Kftm., Mainz,Kftm., Trier,Kftm., "
3488,1001511,2130,"Köln,Kftm., Mainz,Kftm., "
3489,1001511,2125,"Köln,Kftm., Mainz,Kftm., Trier,Kftm., "
3490,1001569,2207,"Sachsen,Kftm., "
3491,1001656,2324,"Mainz,Kftm., Fulda,Bm., "
3492,1001656,2321,"Mainz,Kftm., Fulda,Bm., "
3493,1001656,2322,"Fulda,Bm., "
3494,1001656,2323,"Mainz,Kftm., "
3495,1001685,2357,"Hessen-Kassel,Gft., "
3496,1001691,2370,"Sachsen,Kftm., "
3497,1001691,2371,"Sachsen,Kftm., "
3498,1001691,2368,"Sachsen,Kftm., "
3499,1001691,2367,"Sachsen,Kftm., "
3500,1001718,2401,"Württemberg,Hzm., "
3501,1001720,2405,"Lüttich,Bm., "
3502,1001727,2416,"Sachsen,Kftm., "
3503,1001818,2530,"Lüttich,Bm., "
3504,1001839,2557,"Frankfurt,RSt, "
3505,1001861,2582,"Sachsen,Kftm., "
3506,1001861,2583,"Sachsen,Kftm., "
3507,1001882,2615,"Braunschweig-Lüneburg, Kftm, "
3508,1001913,2660,"D, "
3509,1001928,2684,"Sachsen,Kftm., "
3510,1001928,2685,"Sachsen,Kftm., "
3511,1001932,2691,"Würzburg,Bm., "
3512,1001944,2706,"Sachsen,Kftm., "
3513,1002000,2790,"Sachsen,Kftm., "
3514,1002073,2892,"Hamburg,RSt, "
3515,1002073,2891,"Hamburg,RSt, "
3516,1002220,3105,"Sachsen,Kftm., "
3517,1002221,3107,"Bayern, Kftm, "
3518,1002307,3240,"Sachsen,Kftm., "
3519,1002307,3241,"Sachsen,Kftm., "
3520,1002310,3245,"Ellwangen,Pbt., "
3521,1002347,3307,"Lüttich,Bm., "
3522,1002361,3326,"Böhmen, Kgr, "
3523,1002447,3477,"Braunschweig-Lüneburg, Kftm, "
3524,1002447,3478,"Braunschweig-Lüneburg, Kftm, "
3525,1002449,3480,"Böhmen, Kgr, "
3526,1002457,3492,"Sachsen,Kftm., "
3527,1002461,3497,"K, "
3528,1002507,3576,"Hamburg,RSt, "
3529,1002507,3577,"Hamburg,RSt, "
3530,1002507,3578,"Hamburg,RSt, "
3531,1002527,3602,"Braunschweig-Lüneburg, Kftm, "
3532,1002550,3647,"Ravensberg,Gft., "
3533,1002550,3649,"Ravensberg,Gft., "
3534,1002550,3650,"Ravensberg,Gft., "
3535,1002550,3651,"Ravensberg,Gft., "
3536,1002550,3652,"Ravensberg,Gft., "
3537,1002550,3653,"Ravensberg,Gft., "
3538,1002550,3654,"Ravensberg,Gft., "
3539,1002550,3656,"Ravensberg,Gft., "
3540,1002550,3648,"Ravensberg,Gft., "
3541,1002557,3670,"Ansbach, Mgft., Württemberg,Hzm., "
3542,1002557,3671,"Ansbach, Mgft., "
3543,1002557,3672,"Württemberg,Hzm., "
3544,1002572,3694,"Sachsen,Kftm., "
3545,1002591,3726,"Sachsen,Kftm., "
3546,1002598,3740,"Schlesien,Hzm., "
3547,1002620,3776,"Böhmen, Kgr, "
3548,1002668,3856,"Böhmen, Kgr, "
3549,1002668,3855,"Böhmen, Kgr, "
3550,1002687,3894,"Braunschweig-Lüneburg, Kftm, "
3551,1002703,3921,"D, "
3552,1002703,3920,"D, "
3553,1002733,3967,"Hessen-Kassel,Gft., "
3554,1002748,3994,"Passau,Bm., Salzburg,Ebm., "
3555,1002748,3996,"Salzburg,Ebm., "
3556,1002748,3995,"Passau,Bm., "
3557,1002759,4012,"Böhmen, Kgr, "
3558,1002765,4021,"Böhmen, Kgr, "
3559,1002765,4020,"Böhmen, Kgr, "
3560,1002788,4068,"D, "
3561,1002788,4069,"D, "
3562,1002788,4070,"D, "
3563,1002793,4080,"Hessen-Kassel,Gft., "
3564,1002796,4088,"Hessen-Kassel,Gft., "
3565,1002796,4085,"Hessen-Kassel,Gft., "
3566,1002796,4087,"Hessen-Kassel,Gft., "
3567,1002797,4091,"Sachsen,Kftm., "
3568,1002797,4089,"Sachsen,Kftm., "
3569,1002805,4107,"Böhmen, Kgr, "
3570,1002805,4105,"Böhmen, Kgr, "
3571,1002840,4166,"Braunschweig-Lüneburg, Kftm, "
3572,1002842,4172,"Hamburg,RSt, "
3573,1002859,4196,"Hessen-Kassel,Gft., "
3574,1002864,4208,"Böhmen, Kgr, "
3575,1002864,4209,"Böhmen, Kgr, "
3576,1002877,4232,"Braunschweig-Lüneburg, Kftm, "
3577,1002920,4322,"Braunschweig-Lüneburg, Kftm, "
3578,1002943,4361,"Böhmen, Kgr, "
3579,1002943,4359,"Böhmen, Kgr, "
3580,1002974,4410,"Sachsen,Kftm., "
3581,1002974,4411,"Hessen-Kassel,Gft., "
3582,1002975,4412,"Lippe,Gft., Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, "
3583,1002975,4415,"Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, "
3584,1002975,4413,"Lippe,Gft., Braunschweig-Wolfenbüttel, Hzm, "
3585,1002975,4414,"Lippe,Gft., Braunschweig-Lüneburg, Kftm, "
3586,1003094,4646,"Braunschweig-Lüneburg, Kftm, "
3587,1003094,4647,"Braunschweig-Lüneburg, Kftm, "
3588,1003095,4649,"Braunschweig-Lüneburg, Kftm, Hessen-Kassel,Gft., "
3589,1003095,4651,"Braunschweig-Lüneburg, Kftm, "
3590,1003095,4650,"Hessen-Kassel,Gft., "
3591,1003096,4653,"Köln,Kftm., "
3592,1003096,4652,"Köln,Kftm., "
3593,1003128,4709,"Böhmen, Kgr, "
3594,1003128,4707,"Böhmen, Kgr, "
3595,1003128,4708,"Böhmen, Kgr, "
3596,1003129,4711,"Böhmen, Kgr, "
3597,1003129,4712,"Böhmen, Kgr, "
3598,1003130,4714,"Böhmen, Kgr, "
3599,1003130,4715,"Böhmen, Kgr, "
3600,1003137,4729,"Lippe,Gft., Paderborn,Hstft., Rittberg,Gft., Braunschweig-Lüneburg, Kftm, "
3601,1003137,4727,"Paderborn,Hstft., Rittberg,Gft., Braunschweig-Lüneburg, Kftm, "
3602,1003137,4726,"Lippe,Gft., Rittberg,Gft., Braunschweig-Lüneburg, Kftm, "
3603,1003137,4728,"Lippe,Gft., Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
3604,1003137,4730,"Lippe,Gft., Paderborn,Hstft., Rittberg,Gft., "
3605,1003138,4731,"Sachsen,Kftm., "
3606,1003138,4734,"Sachsen,Kftm., "
3607,1003138,4733,"Sachsen,Kftm., "
3608,1003141,4740,"Hessen-Kassel,Gft., "
3609,1003141,4742,"Hessen-Kassel,Gft., "
3610,1003144,4746,"Nürnberg, RSt, "
3611,1003145,4748,"Würzburg,Bm., "
3612,1003160,4776,"Nürnberg, RSt, "
3613,1003169,4789,"Sachsen,Kftm., "
3614,1003169,4788,"Sachsen,Kftm., "
3615,1003171,4793,"Sachsen,Kftm., "
3616,1003171,4792,"Böhmen, Kgr, "
3617,1003171,4794,"Sachsen,Kftm., Böhmen, Kgr, "
3618,1003175,4800,"Böhmen, Kgr, "
3619,1003175,4799,"Böhmen, Kgr, "
3620,1003186,4821,"Württemberg,Hzm., "
3621,1003189,4826,"Würzburg,Bm., "
3622,1003189,4825,"Ansbach, Mgft., "
3623,1003201,4845,"Paderborn,Hstft., Braunschweig-Lüneburg, Kftm, "
3624,1003201,4844,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
3625,1003201,4846,"Köln,Kftm., Paderborn,Hstft., "
3626,1003219,4872,"Böhmen, Kgr, "
3627,1003220,4874,"Würzburg,Bm., "
3628,1003262,4943,"Böhmen, Kgr, "
3629,1003262,4944,"Böhmen, Kgr, "
3630,1003266,4952,"Braunschweig-Lüneburg, Kftm, "
3631,1003268,4954,"Paderborn,Hstft., "
3632,1003268,4955,"Köln,Kftm., "
3633,1003274,4964,"Pfalz, Gft., "
3634,1003275,4966,"D, "
3635,1003275,4967,"D, "
3636,1003275,4965,"D, "
3637,1003292,4996,"Würzburg,Bm., "
3638,1003292,4995,"Würzburg,Bm., "
3639,1003300,5010,"Böhmen, Kgr, "
3640,1003300,5011,"Böhmen, Kgr, "
3641,1003310,5032,"Sachsen,Kftm., "
3642,1003324,5060,"Braunschweig-Lüneburg, Kftm, "
3643,1003339,5080,"Böhmen, Kgr, "
3644,1003339,5081,"Böhmen, Kgr, "
3645,1003340,5086,"Böhmen, Kgr, "
3646,1003340,5084,"Böhmen, Kgr, "
3647,1003340,5085,"Böhmen, Kgr, "
3648,1003357,5122,"Böhmen, Kgr, "
3649,1003362,5128,"Braunschweig-Lüneburg, Kftm, "
3650,1003363,5131,"Braunschweig-Lüneburg, Kftm, "
3651,1003367,5138,"Böhmen, Kgr, "
3652,1003367,5139,"Böhmen, Kgr, "
3653,1003372,5151,"D, "
3654,1003372,5150,"D, "
3655,1003376,5156,"Braunschweig-Lüneburg, Kftm, "
3656,1003383,5172,"Würzburg,Bm., "
3657,1003383,5173,"Bamberg,Bm, "
3658,1003383,5171,"Bamberg,Bm, Würzburg,Bm., "
3659,1003401,5199,"Osnabrück,Ftm., Ravensberg,Gft., Braunschweig-Lüneburg, Kftm, "
3660,1003401,5200,"Ravensberg,Gft., Braunschweig-Lüneburg, Kftm, "
3661,1003401,5197,"Osnabrück,Ftm., Braunschweig-Lüneburg, Kftm, "
3662,1003401,5198,"Osnabrück,Ftm., Ravensberg,Gft., "
3663,1003415,5224,"Pommern, "
3664,1003415,5223,"Pommern, "
3665,1003415,5225,"Pommern, "
3666,1003415,54265,"Pommern, "
3667,1003449,5289,"Braunschweig-Lüneburg, Kftm, "
3668,1003472,5327,"D, "
3669,1003472,5326,"D, "
3670,1003482,5343,"N, "
3671,1003482,5344,"N, "
3672,1003487,5357,"D, "
3673,1003487,5356,"D, "
3674,1003487,5355,"D, "
3675,1003490,5361,"Köln,Kftm., "
3676,1003509,5384,"Hamburg,RSt, L, "
3677,1003509,5389,"Hamburg,RSt, L, "
3678,1003509,5388,"Hamburg,RSt, L, "
3679,1003509,5386,"Hamburg,RSt, L, "
3680,1003509,5387,"L, "
3681,1003509,5385,"Hamburg,RSt, L, "
3682,1003509,54765,"Hamburg,RSt, "
3683,1003509,5383,"Hamburg,RSt, L, "
3684,1003546,5458,"Hamburg,RSt, "
3685,1003557,5475,"Sachsen,Kftm., "
3686,1003557,5476,"Sachsen,Kftm., "
3687,1003566,5497,"Mainz,Kftm., Sachsen,Kftm., "
3688,1003566,5494,"Mainz,Kftm., Sachsen,Kftm., "
3689,1003566,5495,"Sachsen,Kftm., "
3690,1003566,5496,"Mainz,Kftm., "
3691,1003566,5492,"Mainz,Kftm., "
3692,1003566,5493,"Mainz,Kftm., Sachsen,Kftm., "
3694,1003569,5502,"Nürnberg, RSt, "
3695,1003570,5504,"Böhmen, Kgr, "
3696,1003570,5506,"Böhmen, Kgr, "
3697,1003627,5619,"Böhmen, Kgr, "
3698,1003627,5620,"Böhmen, Kgr, "
3699,1003651,5664,"Sachsen,Kftm., "
3700,1003651,5668,"Sachsen,Kftm., "
3701,1003651,5666,"Sachsen,Kftm., "
3702,1003651,5665,"Sachsen,Kftm., "
3703,1003686,5722,"Böhmen, Kgr, "
3704,1003686,5723,"Böhmen, Kgr, "
3705,1003692,5734,"Hessen-Kassel,Gft., "
3706,1003693,5735,"Braunschweig-Lüneburg, Kftm, "
3707,1003731,5799,"Hessen-Kassel,Gft., "
3708,1003732,5800,"Braunschweig-Lüneburg, Kftm, "
3709,1003746,5826,"Braunschweig-Lüneburg, Kftm, "
3710,1003746,5823,"Braunschweig-Lüneburg, Kftm, "
3711,1003746,5824,"Braunschweig-Lüneburg, Kftm, "
3712,1003746,5825,"Braunschweig-Lüneburg, Kftm, "
3713,1003764,5861,"Braunschweig-Lüneburg, Kftm, "
3714,1003791,5907,"Braunschweig-Lüneburg, Kftm, "
3715,1003805,5932,"Hessen-Kassel,Gft., "
3716,1003818,5956,"Bayern, Kftm, "
3717,1003818,5957,"Bayern, Kftm, "
3718,1003819,5959,"Braunschweig-Lüneburg, Kftm, "
3719,1003837,5997,"D, "
3720,1003837,5996,"D, "
3721,1003887,6086,"Köln,Kftm., "
3722,1003889,6091,"Braunschweig-Lüneburg, Kftm, "
3723,1003933,6162,"Sachsen,Kftm., "
3724,1003933,6163,"Sachsen,Kftm., "
3725,1003937,6167,"Braunschweig-Lüneburg, Kftm, "
3726,1003959,6201,"Braunschweig-Lüneburg, Kftm, "
3727,1003982,6238,"Sachsen,Kftm., "
3728,1003982,6237,"Sachsen,Kftm., "
3729,1003993,6258,"Bentheim, Gft, Braunschweig-Lüneburg, Kftm, "
3730,1003993,6257,"Bentheim, Gft, Braunschweig-Lüneburg, Kftm, "
3731,1003993,6260,"Braunschweig-Lüneburg, Kftm, "
3732,1003993,6259,"Bentheim, Gft, "
3733,1003994,6261,"Braunschweig-Lüneburg, Kftm, "
3734,1004041,6336,"Braunschweig-Lüneburg, Kftm, Braunschweig-Wolfenbüttel, Hzm, "
3735,1004041,6337,"Braunschweig-Wolfenbüttel, Hzm, "
3736,1004041,6338,"Braunschweig-Lüneburg, Kftm, "
3737,1004047,6353,"Mecklenburg,Hzm., "
3738,1004047,6354,"Mecklenburg,Hzm., "
3739,1004079,6407,"Braunschweig-Lüneburg, Kftm, "
3740,1004088,6419,"D, "
3741,1004092,6426,"Braunschweig-Wolfenbüttel, Hzm, "
3742,1004117,6469,"D, "
3743,1004120,6475,"Braunschweig-Wolfenbüttel, Hzm, Bremen, Hzm, Hamburg,RSt, "
3744,1004120,6479,"Braunschweig-Wolfenbüttel, Hzm, Bremen, Hzm, Hamburg,RSt, "
3745,1004120,6477,"Braunschweig-Wolfenbüttel, Hzm, Hamburg,RSt, "
3746,1004120,6476,"Bremen, Hzm, Hamburg,RSt, "
3747,1004120,6478,"Braunschweig-Wolfenbüttel, Hzm, Bremen, Hzm, "
3748,1004141,6514,"Sachsen,Kftm., "
3749,1004141,6513,"Sachsen,Kftm., "
3750,1004194,6605,"Bremen, Hzm, Hamburg,RSt, Lübeck, "
3751,1004194,6607,"Hamburg,RSt, Lübeck, "
3752,1004194,6606,"Bremen, Hzm, Lübeck, "
3753,1004194,6608,"Bremen, Hzm, Hamburg,RSt, "
3754,1004236,6676,"Sachsen,Kftm., Böhmen, Kgr, "
3755,1004236,6679,"Sachsen,Kftm., "
3756,1004236,6678,"Böhmen, Kgr, "
3757,1004236,6677,"Sachsen,Kftm., Böhmen, Kgr, "
3758,1004247,6700,"Sachsen,Kftm., "
3759,1004247,6701,"Sachsen,Kftm., "
3760,1004257,6716,"Hamburg,RSt, "
3761,1004257,6717,"Hamburg,RSt, "
3762,1004257,6718,"Hamburg,RSt, "
3763,1004264,6733,"Braunschweig-Lüneburg, Kftm, "
3764,1004268,6742,"Hildesheim,Stft., "
3765,1004270,6745,"Mecklenburg,Hzm., "
3766,1004270,6746,"Mecklenburg,Hzm., "
3767,1004303,6803,"K, "
3768,1004303,6802,"K, "
3769,1004303,6804,"K, "
3770,1004316,6827,"Böhmen, Kgr, "
3771,1004316,6825,"Böhmen, Kgr, "
3772,1004320,6832,"Braunschweig-Lüneburg, Kftm, "
3773,1004342,6872,"Bayern, Kftm, "
3774,1004342,6869,"Bayern, Kftm, "
3775,1004342,6871,"Bayern, Kftm, "
3776,1004343,6873,"Braunschweig-Lüneburg, Kftm, "
3777,1004348,6884,"Sachsen,Kftm., "
3778,1004348,6885,"Sachsen,Kftm., "
3779,1004352,6893,"Braunschweig-Lüneburg, Kftm, "
3780,1004357,6902,"K, "
3781,1004379,6937,"Braunschweig-Lüneburg, Kftm, "
3782,1004379,6935,"Braunschweig-Lüneburg, Kftm, "
3783,1004394,6964,"Braunschweig-Lüneburg, Kftm, "
3784,1004394,6962,"Braunschweig-Lüneburg, Kftm, "
3785,1004426,7022,"Sachsen,Kftm., "
3786,1004444,7045,"K, "
3787,1004448,7055,"Sachsen-Gotha,Ftm., "
3788,1004448,7056,"Sachsen-Gotha,Ftm., "
3789,1004448,7057,"Sachsen-Gotha,Ftm., "
3790,1004451,7066,"Sachsen,Kftm., "
3791,1004451,7064,"Sachsen,Kftm., "
3792,1004461,7084,"Pfalz, Gft., "
3793,1004532,7211,"Sachsen-Gotha,Ftm., "
3794,1004542,7226,"Pommern, "
3795,1004552,7242,"Mainz,Kftm., "
3796,1004552,7243,"Mainz,Kftm., "
3797,1004555,7250,"Bremen, Hzm, "
3798,1004560,7263,"Braunschweig-Lüneburg, Kftm, "
3799,1004560,7259,"Braunschweig-Lüneburg, Kftm, "
3800,1004560,7262,"Braunschweig-Lüneburg, Kftm, "
3801,1004560,7260,"Braunschweig-Lüneburg, Kftm, "
3802,1004588,7309,"Braunschweig-Lüneburg, Kftm, "
3803,1004588,7307,"Braunschweig-Lüneburg, Kftm, "
3804,1004591,7313,"Mainz,Kftm., Pommern, "
3805,1004591,7316,"Mainz,Kftm., Pommern, "
3806,1004591,7317,"Pommern, "
3807,1004591,7315,"Mainz,Kftm., Pommern, "
3808,1004591,7314,"Mainz,Kftm., "
3809,1004621,7367,"K, "
3810,1004666,7433,"Braunschweig-Lüneburg, Kftm, "
3811,1004716,7520,"Mainz,Kftm., "
3812,1004769,7620,"L, "
3813,1004769,7621,"L, "
3814,1004769,7622,"L, "
3815,1004809,7685,"Sachsen,Kftm., "
3816,1004826,7707,"Schlesien,Hzm., "
3817,1004845,7749,"Sachsen,Kftm., "
3818,1004845,7748,"Sachsen,Kftm., "
3819,1004907,7849,"Braunschweig-Lüneburg, Kftm, "
3820,1004907,7847,"Braunschweig-Lüneburg, Kftm, "
3821,1004909,7854,"Sachsen,Kftm., "
3822,1004909,7853,"Sachsen,Kftm., "
3825,1004909,7855,"Sachsen,Kftm., Sachsen,Kftm., Schlesien,Hzm., "
3826,1004909,7856,"Sachsen,Kftm., Sachsen,Kftm., "
3827,1004937,7902,"Schlesien,Hzm., "
3828,1004937,7901,"Schlesien,Hzm., "
3829,1004957,7930,"Braunschweig-Lüneburg, Kftm, "
3830,1005027,8040,"Braunschweig-Lüneburg, Kftm, "
3831,1005143,8213,"Schlesien,Hzm., "
3832,1005143,8214,"Schlesien,Hzm., "
3833,1005257,8391,"Schlesien,Hzm., "
3834,1005257,8392,"Schlesien,Hzm., "
3835,1005266,8408,"Oldenburg,Gft., Braunschweig-Lüneburg, Kftm, "
3836,1005266,8407,"Braunschweig-Lüneburg, Kftm, "
3837,1005266,8409,"Oldenburg,Gft., "
3838,1005269,8413,"Braunschweig-Lüneburg, Kftm, "
3839,1005275,8420,"Hessen-Kassel,Gft., "
3840,1005276,8423,"Braunschweig-Wolfenbüttel, Hzm, "
3841,1005277,8425,"Braunschweig-Lüneburg, Kftm, "
3842,1005277,8424,"Bremen, Hzm, "
3843,1005292,8447,"Schlesien,Hzm., "
3844,1005292,8446,"Schlesien,Hzm., "
3845,1005294,8450,"Braunschweig-Lüneburg, Kftm, "
3846,1005312,8477,"Braunschweig-Lüneburg, Kftm, "
3847,1005314,8480,"Braunschweig-Lüneburg, Kftm, "
3848,1005332,8508,"Braunschweig-Lüneburg, Kftm, "
3849,1005336,8514,"Braunschweig-Lüneburg, Kftm, "
3850,1005337,8516,"Braunschweig-Lüneburg, Kftm, "
3851,1005343,8529,"Pommern, "
3852,1005365,8563,"Mainz,Kftm., "
3853,1005377,8585,"Braunschweig-Lüneburg, Kftm, "
3854,1005378,8587,"Braunschweig-Lüneburg, Kftm, "
3855,1005390,8603,"Braunschweig-Lüneburg, Kftm, "
3856,1005405,8623,"Braunschweig-Lüneburg, Kftm, "
3857,1005412,8636,"Braunschweig-Lüneburg, Kftm, "
3858,1005422,8650,"Braunschweig-Lüneburg, Kftm, "
3859,1005441,8679,"Braunschweig-Lüneburg, Kftm, "
3860,1005448,8691,"Braunschweig-Lüneburg, Kftm, "
3861,1005448,8690,"Braunschweig-Lüneburg, Kftm, "
3862,1005450,8694,"Braunschweig-Lüneburg, Kftm, "
3863,1005464,8716,"Lübeck, "
3864,1005464,8717,"Hamburg,RSt, "
3865,1005464,8718,"Hamburg,RSt, Lübeck, "
3866,1005465,8719,"Braunschweig-Lüneburg, Kftm, "
3867,1005489,8750,"Braunschweig-Lüneburg, Kftm, "
3868,1005496,8761,"Braunschweig-Lüneburg, Kftm, "
3869,1005592,8942,"Hamburg,RSt, "
3870,1005593,8944,"Hamburg,RSt, "
3871,1005602,8957,"Schlesien,Hzm., "
3872,1005602,8958,"Schlesien,Hzm., "
3873,2000002,8962,"Hamburg,RSt, "
3874,2000006,8970,"M, "
3875,2000011,8980,"M, "
3876,2000022,9001,"Hamburg,RSt, "
3877,2000050,9035,"M, "
3878,2000050,12182,"M, "
3879,2000051,9036,"M, "
3880,2000051,12183,"M, "
3881,2000057,9046,"M, "
3882,2000061,9056,"M, "
3883,2000061,12185,"M, "
3884,2000086,9086,"M, "
3885,2000086,12186,"M, "
3886,2000095,9100,"M, "
3887,2000095,12187,"M, "
3888,2000100,9110,"M, "
3889,2000100,12188,"M, "
3890,2000123,9141,"M, "
3891,2000134,9155,"M, "
3892,2000134,12190,"M, "
3893,2000156,9184,"M, "
3894,2000156,12191,"M, "
3895,2000168,9206,"M, "
3896,2000168,12193,"M, "
3897,2000174,9218,"M, "
3898,2000174,12194,"M, "
3899,2000175,9220,"M, "
3900,2000189,9245,"Braunschweig-Lüneburg, Kftm, "
3901,2000202,9265,"M, "
3902,2000202,9266,"M, "
3903,2000258,9350,"M, "
3904,2000258,12196,"M, "
3905,2000294,9396,"M, "
3906,2000294,12197,"M, "
3907,2000335,9452,"M, "
3908,2000335,12201,"M, "
3909,2000379,9505,"M, "
3910,2000379,12202,"M, "
3911,2000380,9507,"M, "
3912,2000380,12203,"M, "
3913,2000384,9512,"Sachsen,Kftm., "
3914,2000384,9514,"Sachsen,Kftm., "
3915,2000387,9517,"M, "
3916,2000387,12204,"M, "
3917,2000392,9525,"M, "
3918,2000392,12206,"M, "
3919,2000396,9531,"M, "
3920,2000400,9537,"M, "
3921,2000416,9555,"M, "
3922,2000416,12208,"M, "
3923,2000417,9557,"Braunschweig-Lüneburg, Kftm, "
3924,2000430,9570,"M, "
3925,2000430,12209,"M, "
3926,2000437,9581,"M, "
3927,2000437,12213,"M, "
3928,2000438,9584,"M, "
3929,2000438,9583,"M, "
3930,2000455,9609,"M, "
3931,2000455,12214,"M, "
3932,2000461,9620,"M, "
3933,2000461,9619,"M, "
3934,2000478,9647,"M, "
3935,2000478,12215,"M, "
3936,2000482,9653,"Hamburg,RSt, "
3937,2000501,9674,"M, "
3938,2000501,12216,"M, "
3939,2000513,9692,"M, "
3940,2000513,12217,"M, "
3941,2000517,9700,"M, "
3942,2000517,12218,"M, "
3943,2000518,9702,"M, "
3944,2000518,12219,"M, "
3945,2000520,9706,"K, "
3946,2000546,9739,"M, "
3947,2000546,12221,"M, "
3948,2000589,9792,"M, "
3949,2000589,12224,"M, "
3950,2000619,9833,"K, "
3951,2000620,9836,"M, "
3952,2000663,9896,"M, "
3953,2000676,9911,"K, "
3954,2000763,10030,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
3955,2000763,10033,"Braunschweig-Lüneburg, Kftm, "
3956,2000763,10032,"Köln,Kftm., Braunschweig-Lüneburg, Kftm, "
3957,2000763,10031,"Köln,Kftm., "
3958,2000770,10045,"Sachsen,Kftm., "
3959,2000770,10044,"Sachsen,Kftm., "
3960,2000782,10064,"Sachsen,Kftm., "
3961,2000783,10067,"Böhmen, Kgr, "
3962,2000783,10066,"Böhmen, Kgr, "
3963,2000790,10086,"Böhmen, Kgr, "
3964,2000790,10085,"Böhmen, Kgr, "
3965,2000795,10097,"Mähren,Gft., "
3966,2000795,10098,"Mähren,Gft., "
3967,2000799,10106,"Mähren,Gft., "
